behavior,behavior_id,animal_id,group_id,phase
 lower_ob,1,F1.14,aged,sample
 lower_ob,1,F1.14,aged,sample
 lower_ob,1,F1.14,aged,sample
 lower_ob,1,F1.14,aged,sample
 lower_ob,1,F1.14,aged,sample
 lower_ob,1,F1.14,aged,sample
 lower_ob,1,F1.14,aged,sample
 lower_ob,1,F1.14,aged,sample
 lower_ob,1,F1.14,aged,sample
 lower_ob,1,F1.14,aged,sample
 lower_ob,1,F1.14,aged,sample
 lower_ob,1,F1.14,aged,sample
 lower_ob,1,F1.14,aged,sample
 lower_ob,1,F1.14,aged,sample
 lower_ob,1,F1.14,aged,sample
 lower_ob,1,F1.14,aged,sample
 lower_ob,1,F1.14,aged,sample
 lower_ob,1,F1.14,aged,sample
 lower_ob,1,F1.14,aged,sample
 lower_ob,1,F1.14,aged,sample
 lower_ob,1,F1.14,aged,sample
 lower_ob,1,F1.14,aged,sample
 lower_ob,1,F1.14,aged,sample
 lower_ob,1,F1.14,aged,sample
 lower_ob,1,F1.14,aged,sample
 lower_ob,1,F1.14,aged,sample
 lower_ob,1,F1.14,aged,sample
 lower_ob,1,F1.14,aged,sample
 lower_ob,1,F1.14,aged,sample
 lower_ob,1,F1.14,aged,sample
 lower_ob,1,F1.14,aged,sample
 lower_ob,1,F1.14,aged,sample
 lower_ob,1,F1.14,aged,sample
 lower_ob,1,F1.14,aged,sample
 lower_ob,1,F1.14,aged,sample
 lower_ob,1,F1.14,aged,sample
 lower_ob,1,F1.14,aged,sample
 lower_ob,1,F1.14,aged,sample
 lower_ob,1,F1.14,aged,sample
 lower_ob,1,F1.14,aged,sample
 lower_ob,1,F1.14,aged,sample
 lower_ob,1,F1.14,aged,sample
 lower_ob,1,F1.14,aged,sample
 lower_ob,1,F1.14,aged,sample
 lower_ob,1,F1.14,aged,sample
 lower_ob,1,F1.14,aged,sample
 lower_ob,1,F1.14,aged,sample
 lower_ob,1,F1.14,aged,sample
 lower_ob,1,F1.14,aged,sample
 lower_ob,1,F1.14,aged,sample
 lower_ob,1,F1.14,aged,sample
 lower_ob,1,F1.14,aged,sample
 lower_ob,1,F1.14,aged,sample
 lower_ob,1,F1.14,aged,sample
 lower_ob,1,F1.14,aged,sample
 lower_ob,1,F1.14,aged,sample
 lower_ob,1,F1.14,aged,sample
 lower_ob,1,F1.14,aged,sample
 lower_ob,1,F1.14,aged,sample
 lower_ob,1,F1.14,aged,sample
 lower_ob,1,F1.14,aged,sample
 lower_ob,1,F1.14,aged,sample
 lower_ob,1,F1.14,aged,sample
 lower_ob,1,F1.14,aged,sample
 lower_ob,1,F1.14,aged,sample
 lower_ob,1,F1.14,aged,sample
 lower_ob,1,F1.14,aged,sample
 lower_ob,1,F1.14,aged,sample
 lower_ob,1,F1.14,aged,sample
 lower_ob,1,F1.14,aged,sample
 lower_ob,1,F1.14,aged,sample
 lower_ob,1,F1.14,aged,sample
 lower_ob,1,F1.14,aged,sample
 lower_ob,1,F1.14,aged,sample
 lower_ob,1,F1.14,aged,sample
 lower_ob,1,F1.14,aged,sample
 lower_ob,1,F1.14,aged,sample
 lower_ob,1,F1.14,aged,sample
 lower_ob,1,F1.14,aged,sample
 lower_ob,1,F1.14,aged,sample
 lower_ob,1,F1.14,aged,sample
 lower_ob,1,F1.14,aged,sample
 lower_ob,1,F1.14,aged,sample
 lower_ob,1,F1.14,aged,sample
 lower_ob,1,F1.14,aged,sample
 lower_ob,1,F1.14,aged,sample
 lower_ob,1,F1.14,aged,sample
 lower_ob,1,F1.14,aged,sample
 lower_ob,1,F1.14,aged,sample
 lower_ob,1,F1.14,aged,sample
 lower_ob,1,F1.14,aged,sample
 None,2,F1.14,aged,sample
 None,2,F1.14,aged,sample
 None,2,F1.14,aged,sample
 None,2,F1.14,aged,sample
 lower_ob,3,F1.14,aged,sample
 lower_ob,3,F1.14,aged,sample
 lower_ob,3,F1.14,aged,sample
 lower_ob,3,F1.14,aged,sample
 lower_ob,3,F1.14,aged,sample
 lower_ob,3,F1.14,aged,sample
 lower_ob,3,F1.14,aged,sample
 lower_ob,3,F1.14,aged,sample
 lower_ob,3,F1.14,aged,sample
 lower_ob,3,F1.14,aged,sample
 lower_ob,3,F1.14,aged,sample
 lower_ob,3,F1.14,aged,sample
 lower_ob,3,F1.14,aged,sample
 lower_ob,3,F1.14,aged,sample
 lower_ob,3,F1.14,aged,sample
 lower_ob,3,F1.14,aged,sample
 lower_ob,3,F1.14,aged,sample
 lower_ob,3,F1.14,aged,sample
 lower_ob,3,F1.14,aged,sample
 lower_ob,3,F1.14,aged,sample
 lower_ob,3,F1.14,aged,sample
 lower_ob,3,F1.14,aged,sample
 lower_ob,3,F1.14,aged,sample
 lower_ob,3,F1.14,aged,sample
 lower_ob,3,F1.14,aged,sample
 lower_ob,3,F1.14,aged,sample
 lower_ob,3,F1.14,aged,sample
 lower_ob,3,F1.14,aged,sample
 lower_ob,3,F1.14,aged,sample
 lower_ob,3,F1.14,aged,sample
 lower_ob,3,F1.14,aged,sample
 lower_ob,3,F1.14,aged,sample
 lower_ob,3,F1.14,aged,sample
 lower_ob,3,F1.14,aged,sample
 None,4,F1.14,aged,sample
 None,4,F1.14,aged,sample
 None,4,F1.14,aged,sample
 None,4,F1.14,aged,sample
 None,4,F1.14,aged,sample
 None,4,F1.14,aged,sample
 None,4,F1.14,aged,sample
 None,4,F1.14,aged,sample
 None,4,F1.14,aged,sample
 None,4,F1.14,aged,sample
 lower_ob,5,F1.14,aged,sample
 lower_ob,5,F1.14,aged,sample
 lower_ob,5,F1.14,aged,sample
 lower_ob,5,F1.14,aged,sample
 lower_ob,5,F1.14,aged,sample
 lower_ob,5,F1.14,aged,sample
 lower_ob,5,F1.14,aged,sample
 lower_ob,5,F1.14,aged,sample
 lower_ob,5,F1.14,aged,sample
 lower_ob,5,F1.14,aged,sample
 lower_ob,5,F1.14,aged,sample
 lower_ob,5,F1.14,aged,sample
 lower_ob,5,F1.14,aged,sample
 lower_ob,5,F1.14,aged,sample
 lower_ob,5,F1.14,aged,sample
 lower_ob,5,F1.14,aged,sample
 lower_ob,5,F1.14,aged,sample
 lower_ob,5,F1.14,aged,sample
 lower_ob,5,F1.14,aged,sample
 lower_ob,5,F1.14,aged,sample
 lower_ob,5,F1.14,aged,sample
 lower_ob,5,F1.14,aged,sample
 lower_ob,5,F1.14,aged,sample
 lower_ob,5,F1.14,aged,sample
 lower_ob,5,F1.14,aged,sample
 lower_ob,5,F1.14,aged,sample
 lower_ob,5,F1.14,aged,sample
 lower_ob,5,F1.14,aged,sample
 lower_ob,5,F1.14,aged,sample
 lower_ob,5,F1.14,aged,sample
 lower_ob,5,F1.14,aged,sample
 lower_ob,5,F1.14,aged,sample
 lower_ob,5,F1.14,aged,sample
 lower_ob,5,F1.14,aged,sample
 resting,6,F1.14,aged,sample
 resting,6,F1.14,aged,sample
 resting,6,F1.14,aged,sample
 resting,6,F1.14,aged,sample
 resting,6,F1.14,aged,sample
 resting,6,F1.14,aged,sample
 resting,6,F1.14,aged,sample
 resting,6,F1.14,aged,sample
 resting,6,F1.14,aged,sample
 resting,6,F1.14,aged,sample
 resting,6,F1.14,aged,sample
 resting,6,F1.14,aged,sample
 resting,6,F1.14,aged,sample
 resting,6,F1.14,aged,sample
 resting,6,F1.14,aged,sample
 resting,6,F1.14,aged,sample
 resting,6,F1.14,aged,sample
 resting,6,F1.14,aged,sample
 resting,6,F1.14,aged,sample
 resting,6,F1.14,aged,sample
 resting,6,F1.14,aged,sample
 resting,6,F1.14,aged,sample
 resting,6,F1.14,aged,sample
 resting,6,F1.14,aged,sample
 resting,6,F1.14,aged,sample
 resting,6,F1.14,aged,sample
 resting,6,F1.14,aged,sample
