behavior,behavior_id,animal_id,group_id,phase
 None,1,F1a.14,young,sample
 frozen,2,F1a.14,young,sample
 frozen,2,F1a.14,young,sample
 frozen,2,F1a.14,young,sample
 frozen,2,F1a.14,young,sample
 frozen,2,F1a.14,young,sample
 frozen,2,F1a.14,young,sample
 frozen,2,F1a.14,young,sample
 frozen,2,F1a.14,young,sample
 frozen,2,F1a.14,young,sample
 frozen,2,F1a.14,young,sample
 frozen,2,F1a.14,young,sample
 frozen,2,F1a.14,young,sample
 frozen,2,F1a.14,young,sample
 frozen,2,F1a.14,young,sample
 frozen,2,F1a.14,young,sample
 frozen,2,F1a.14,young,sample
 frozen,2,F1a.14,young,sample
 frozen,2,F1a.14,young,sample
 frozen,2,F1a.14,young,sample
 frozen,2,F1a.14,young,sample
 frozen,2,F1a.14,young,sample
 frozen,2,F1a.14,young,sample
 frozen,2,F1a.14,young,sample
 frozen,2,F1a.14,young,sample
 frozen,2,F1a.14,young,sample
 frozen,2,F1a.14,young,sample
 frozen,2,F1a.14,young,sample
 frozen,2,F1a.14,young,sample
 frozen,2,F1a.14,young,sample
 frozen,2,F1a.14,young,sample
 frozen,2,F1a.14,young,sample
 frozen,2,F1a.14,young,sample
 frozen,2,F1a.14,young,sample
 frozen,2,F1a.14,young,sample
 frozen,2,F1a.14,young,sample
 frozen,2,F1a.14,young,sample
 frozen,2,F1a.14,young,sample
 frozen,2,F1a.14,young,sample
 frozen,2,F1a.14,young,sample
 frozen,2,F1a.14,young,sample
 frozen,2,F1a.14,young,sample
 frozen,2,F1a.14,young,sample
 frozen,2,F1a.14,young,sample
 frozen,2,F1a.14,young,sample
 frozen,2,F1a.14,young,sample
 frozen,2,F1a.14,young,sample
 frozen,2,F1a.14,young,sample
 frozen,2,F1a.14,young,sample
 frozen,2,F1a.14,young,sample
 frozen,2,F1a.14,young,sample
 frozen,2,F1a.14,young,sample
 frozen,2,F1a.14,young,sample
 frozen,2,F1a.14,young,sample
 frozen,2,F1a.14,young,sample
 frozen,2,F1a.14,young,sample
 frozen,2,F1a.14,young,sample
 frozen,2,F1a.14,young,sample
 frozen,2,F1a.14,young,sample
 frozen,2,F1a.14,young,sample
 frozen,2,F1a.14,young,sample
 frozen,2,F1a.14,young,sample
 frozen,2,F1a.14,young,sample
 frozen,2,F1a.14,young,sample
 frozen,2,F1a.14,young,sample
 frozen,2,F1a.14,young,sample
 frozen,2,F1a.14,young,sample
 frozen,2,F1a.14,young,sample
 frozen,2,F1a.14,young,sample
 frozen,2,F1a.14,young,sample
 frozen,2,F1a.14,young,sample
 frozen,2,F1a.14,young,sample
 frozen,2,F1a.14,young,sample
 frozen,2,F1a.14,young,sample
 frozen,2,F1a.14,young,sample
 frozen,2,F1a.14,young,sample
 frozen,2,F1a.14,young,sample
 frozen,2,F1a.14,young,sample
 frozen,2,F1a.14,young,sample
 frozen,2,F1a.14,young,sample
 frozen,2,F1a.14,young,sample
 frozen,2,F1a.14,young,sample
 frozen,2,F1a.14,young,sample
 frozen,2,F1a.14,young,sample
 frozen,2,F1a.14,young,sample
 frozen,2,F1a.14,young,sample
 frozen,2,F1a.14,young,sample
 frozen,2,F1a.14,young,sample
 frozen,2,F1a.14,young,sample
 frozen,2,F1a.14,young,sample
 frozen,2,F1a.14,young,sample
 frozen,2,F1a.14,young,sample
 frozen,2,F1a.14,young,sample
 frozen,2,F1a.14,young,sample
 frozen,2,F1a.14,young,sample
 frozen,2,F1a.14,young,sample
 frozen,2,F1a.14,young,sample
 frozen,2,F1a.14,young,sample
 frozen,2,F1a.14,young,sample
 frozen,2,F1a.14,young,sample
 frozen,2,F1a.14,young,sample
 frozen,2,F1a.14,young,sample
 frozen,2,F1a.14,young,sample
 frozen,2,F1a.14,young,sample
 frozen,2,F1a.14,young,sample
 frozen,2,F1a.14,young,sample
 frozen,2,F1a.14,young,sample
 frozen,2,F1a.14,young,sample
 frozen,2,F1a.14,young,sample
 frozen,2,F1a.14,young,sample
 frozen,2,F1a.14,young,sample
 frozen,2,F1a.14,young,sample
 frozen,2,F1a.14,young,sample
 frozen,2,F1a.14,young,sample
 frozen,2,F1a.14,young,sample
 frozen,2,F1a.14,young,sample
 frozen,2,F1a.14,young,sample
 frozen,2,F1a.14,young,sample
 frozen,2,F1a.14,young,sample
 frozen,2,F1a.14,young,sample
 frozen,2,F1a.14,young,sample
 frozen,2,F1a.14,young,sample
 frozen,2,F1a.14,young,sample
 frozen,2,F1a.14,young,sample
 frozen,2,F1a.14,young,sample
 frozen,2,F1a.14,young,sample
 frozen,2,F1a.14,young,sample
 frozen,2,F1a.14,young,sample
 frozen,2,F1a.14,young,sample
 frozen,2,F1a.14,young,sample
 frozen,2,F1a.14,young,sample
 frozen,2,F1a.14,young,sample
 frozen,2,F1a.14,young,sample
 frozen,2,F1a.14,young,sample
 frozen,2,F1a.14,young,sample
 frozen,2,F1a.14,young,sample
 frozen,2,F1a.14,young,sample
 frozen,2,F1a.14,young,sample
 frozen,2,F1a.14,young,sample
 frozen,2,F1a.14,young,sample
 frozen,2,F1a.14,young,sample
 frozen,2,F1a.14,young,sample
 frozen,2,F1a.14,young,sample
 frozen,2,F1a.14,young,sample
 frozen,2,F1a.14,young,sample
 frozen,2,F1a.14,young,sample
 frozen,2,F1a.14,young,sample
 frozen,2,F1a.14,young,sample
 frozen,2,F1a.14,young,sample
 frozen,2,F1a.14,young,sample
 frozen,2,F1a.14,young,sample
 frozen,2,F1a.14,young,sample
 frozen,2,F1a.14,young,sample
 frozen,2,F1a.14,young,sample
 frozen,2,F1a.14,young,sample
 frozen,2,F1a.14,young,sample
 frozen,2,F1a.14,young,sample
 frozen,2,F1a.14,young,sample
 frozen,2,F1a.14,young,sample
 frozen,2,F1a.14,young,sample
 frozen,2,F1a.14,young,sample
 frozen,2,F1a.14,young,sample
 frozen,2,F1a.14,young,sample
 frozen,2,F1a.14,young,sample
 frozen,2,F1a.14,young,sample
 frozen,2,F1a.14,young,sample
 frozen,2,F1a.14,young,sample
 frozen,2,F1a.14,young,sample
 frozen,2,F1a.14,young,sample
 frozen,2,F1a.14,young,sample
 frozen,2,F1a.14,young,sample
 frozen,2,F1a.14,young,sample
 frozen,2,F1a.14,young,sample
 frozen,2,F1a.14,young,sample
 frozen,2,F1a.14,young,sample
 frozen,2,F1a.14,young,sample
 frozen,2,F1a.14,young,sample
 frozen,2,F1a.14,young,sample
 frozen,2,F1a.14,young,sample
 frozen,2,F1a.14,young,sample
 frozen,2,F1a.14,young,sample
 frozen,2,F1a.14,young,sample
 frozen,2,F1a.14,young,sample
 frozen,2,F1a.14,young,sample
 frozen,2,F1a.14,young,sample
 frozen,2,F1a.14,young,sample
 frozen,2,F1a.14,young,sample
 frozen,2,F1a.14,young,sample
 frozen,2,F1a.14,young,sample
 frozen,2,F1a.14,young,sample
 frozen,2,F1a.14,young,sample
 frozen,2,F1a.14,young,sample
 frozen,2,F1a.14,young,sample
 frozen,2,F1a.14,young,sample
 frozen,2,F1a.14,young,sample
 frozen,2,F1a.14,young,sample
 frozen,2,F1a.14,young,sample
 frozen,2,F1a.14,young,sample
 frozen,2,F1a.14,young,sample
 frozen,2,F1a.14,young,sample
 frozen,2,F1a.14,young,sample
 frozen,2,F1a.14,young,sample
 frozen,2,F1a.14,young,sample
 frozen,2,F1a.14,young,sample
 frozen,2,F1a.14,young,sample
 frozen,2,F1a.14,young,sample
 frozen,2,F1a.14,young,sample
 frozen,2,F1a.14,young,sample
 frozen,2,F1a.14,young,sample
 frozen,2,F1a.14,young,sample
 frozen,2,F1a.14,young,sample
 frozen,2,F1a.14,young,sample
 frozen,2,F1a.14,young,sample
 frozen,2,F1a.14,young,sample
 frozen,2,F1a.14,young,sample
 frozen,2,F1a.14,young,sample
 frozen,2,F1a.14,young,sample
 frozen,2,F1a.14,young,sample
 frozen,2,F1a.14,young,sample
 frozen,2,F1a.14,young,sample
 frozen,2,F1a.14,young,sample
 frozen,2,F1a.14,young,sample
 frozen,2,F1a.14,young,sample
 frozen,2,F1a.14,young,sample
 frozen,2,F1a.14,young,sample
 frozen,2,F1a.14,young,sample
 frozen,2,F1a.14,young,sample
 frozen,2,F1a.14,young,sample
 frozen,2,F1a.14,young,sample
 frozen,2,F1a.14,young,sample
 frozen,2,F1a.14,young,sample
 frozen,2,F1a.14,young,sample
 frozen,2,F1a.14,young,sample
 frozen,2,F1a.14,young,sample
 frozen,2,F1a.14,young,sample
 frozen,2,F1a.14,young,sample
 frozen,2,F1a.14,young,sample
 frozen,2,F1a.14,young,sample
 frozen,2,F1a.14,young,sample
 frozen,2,F1a.14,young,sample
 frozen,2,F1a.14,young,sample
 frozen,2,F1a.14,young,sample
 frozen,2,F1a.14,young,sample
 frozen,2,F1a.14,young,sample
 frozen,2,F1a.14,young,sample
